repo,pr_number,author,diff_hunk,review_comment,label
django/django,20308,VIZZARD-X,,"I've updated the tests to address both of your points, let me know if everything looks good.",
django/django,20308,VIZZARD-X,,"#### Uncovered lines in changed files

```
-------------
django/core/serializers/python.py (100%)
django/core/serializers/xml_serializer.py (100%)
-------------
Total:   9 lines
Missing: 0 lines
Coverage: 100%
-------------

```
**Note:** Missing lines are warnings only. Some database-specific lines may not be measured. [More information](https://docs.djangoproject.com/en/dev/internals/contributing/writing-code/unit-tests/#code-coverage-on-pull-requests)",
django/django,20308,VIZZARD-X,,"Thanks for the review Jacob. Moved the test to ``test_json.py``, and went with your ``order_by`` mock strategy. I also added a quick ``.order_by('pk')`` to the old mapping test so it expects the new deterministic output",
django/django,20308,VIZZARD-X,,"#### Uncovered lines in changed files

```
-------------
django/core/serializers/python.py (100%)
django/core/serializers/xml_serializer.py (100%)
-------------
Total:   12 lines
Missing: 0 lines
Coverage: 100%
-------------

```
**Note:** Missing lines are warnings only. Some database-specific lines may not be measured. [More information](https://docs.djangoproject.com/en/dev/internals/contributing/writing-code/unit-tests/#code-coverage-on-pull-requests)",
django/django,20308,VIZZARD-X,,"#### Uncovered lines in changed files

```
-------------
django/core/serializers/python.py (100%)
django/core/serializers/xml_serializer.py (100%)
-------------
Total:   12 lines
Missing: 0 lines
Coverage: 100%
-------------

```
**Note:** Missing lines are warnings only. Some database-specific lines may not be measured. [More information](https://docs.djangoproject.com/en/dev/internals/contributing/writing-code/unit-tests/#code-coverage-on-pull-requests)",
django/django,20308,VIZZARD-X,,"Jacob, I sincerely apologize for missing those items from the earlier reviews. I appreciate you sticking with me.

I've pushed an update to get this exactly to your specifications so you don't have to spend the time taking over the PR. I initially felt it would be much cleaner to have a wrapper class for the tests that's all, my bad I should've communicated that with you! I highly value your time and I've really learnt a lot because of your patience and amazing mentoring.",
django/django,20308,VIZZARD-X,,"#### Uncovered lines in changed files

```
-------------
django/core/serializers/python.py (100%)
django/core/serializers/xml_serializer.py (100%)
-------------
Total:   16 lines
Missing: 0 lines
Coverage: 100%
-------------

```
**Note:** Missing lines are warnings only. Some database-specific lines may not be measured. [More information](https://docs.djangoproject.com/en/dev/internals/contributing/writing-code/unit-tests/#code-coverage-on-pull-requests)",
django/django,20308,VIZZARD-X,,"I've updated the patch as per the consensus and the original ``test_deterministic_mapping_ordering`` test passes natively again, so I completely reverted my change there to keep the diff clean.

Finally, I moved the deterministic natural-key test over to ``fixtures/tests.py`` as requested, testing via a mock to ensure ``'pk'`` is appended to the ``QuerySet`` call.

Thank you Jacob and Simon for the advice👍 Let me know how this looks.",
django/django,20308,VIZZARD-X,,"#### Uncovered lines in changed files

```
-------------
django/core/serializers/python.py (100%)
django/core/serializers/xml_serializer.py (100%)
-------------
Total:   16 lines
Missing: 0 lines
Coverage: 100%
-------------

```
**Note:** Missing lines are warnings only. Some database-specific lines may not be measured. [More information](https://docs.djangoproject.com/en/dev/internals/contributing/writing-code/unit-tests/#code-coverage-on-pull-requests)",
django/django,20308,VIZZARD-X,,"No worries at all about the test placement, I completely understand the constraints. Thank you so much for taking the time to polish it up and for your incredible guidance throughout this whole PR. I learned a ton!",
django/django,20728,pmppk,"@@ -698,7 +698,6 @@ def test_loading_order_does_not_create_circular_dependency(self):
             test_settings.write(f""INSTALLED_APPS += {INSTALLED_APPS}\n"")
 
         test_environ = os.environ.copy()
-        test_environ[""PYTHONPATH""] = str(tests_dir)",Looks like removing this caused it to fail on Windows. Updated to handle that case.,
django/django,20728,pmppk,"@@ -698,7 +698,6 @@ def test_loading_order_does_not_create_circular_dependency(self):
             test_settings.write(f""INSTALLED_APPS += {INSTALLED_APPS}\n"")
 
         test_environ = os.environ.copy()
-        test_environ[""PYTHONPATH""] = str(tests_dir)","Thanks. Do you have some information about that? I'm surprised the platform makes a difference.

This code was here to prevent this, which I now see when running locally `./tests/runtests.py`, i.e. not from the `tests` dir directly:

> ModuleNotFoundError: No module named 'tmpxq7mp4lp'

It's not just the temporary settings file that needs to be in a path, it's also the fact that the settings file invokes the test `migrations/...` apps which live in `/tests/migrations`.

I'm wondering if there's a fix for this on the Docker side.

cc/ @ngnpope, do you have advice? Apologies for the baroque way this test is written. The only point of launching a subprocess is to have `test_environ[""PYTHONHASHSEED""] = ""1""`. It's ironic that we're trying to make this test work with Docker when we could just set that environment variable in Docker 🤔  .",
django/django,20728,pmppk,"@@ -698,7 +698,6 @@ def test_loading_order_does_not_create_circular_dependency(self):
             test_settings.write(f""INSTALLED_APPS += {INSTALLED_APPS}\n"")
 
         test_environ = os.environ.copy()
-        test_environ[""PYTHONPATH""] = str(tests_dir)","I'll try to look into this ticket this week. I didn't think there were any failing tests last time I checked, and it's weird that Docker is behaving differently on Windows... 🤔

**Edit:** Oh. Much of this is since upgrading to use Python 3.14 which introduced coloured output to `argparse`. Will look into the other issues raised though.",
django/django,20728,pmppk,"@@ -698,7 +698,6 @@ def test_loading_order_does_not_create_circular_dependency(self):
             test_settings.write(f""INSTALLED_APPS += {INSTALLED_APPS}\n"")
 
         test_environ = os.environ.copy()
-        test_environ[""PYTHONPATH""] = str(tests_dir)","To clarify, the failure on Windows was reported by the automated pull request testing (https://github.com/django/django/actions/runs/22170288236/job/64106521630) and was indeed a failure to find the temporary settings module.

The failure occurring in Docker in was a failure to find the the `django` module entirely:

```
Traceback (most recent call last):
  File ""/django/source/tests/migrations/test_loader.py"", line 716, in test_loading_order_does_not_create_circular_dependency
    subprocess.run(
    ^^^^^^^^^^^
  File ""/usr/local/lib/python3.14/subprocess.py"", line 577, in run
    raise CalledProcessError(retcode, process.args,
    ^^^^^^^^^^^
subprocess.CalledProcessError: Command '['/usr/local/bin/python', '-m', 'django', 'showmigrations', 'app1', '--skip-checks', '--settings', 'tmpxihil07q']' returned non-zero exit status 1.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/usr/local/lib/python3.14/unittest/case.py"", line 58, in testPartExecutor
    yield
  File ""/usr/local/lib/python3.14/unittest/case.py"", line 669, in run
    self._callTestMethod(testMethod)
    
  File ""/usr/local/lib/python3.14/unittest/case.py"", line 615, in _callTestMethod
    result = method()
    ^^^^^^^^^^^^^^^
  File ""/django/source/tests/migrations/test_loader.py"", line 720, in test_loading_order_does_not_create_circular_dependency
    self.fail(err.stderr)
    ^^^^^^^^^^^
  File ""/usr/local/lib/python3.14/unittest/case.py"", line 750, in fail
    raise self.failureException(msg)
    ^^^^^^^^^^^^^^^
AssertionError: /usr/local/bin/python: No module named django
```

Breaking into `pdb` on failure allowed me to confirm that this failure was only occurring when the environment was being overridden.

With the added context that now this fails for @jacobtylerwalls locally when running `./tests/runtests.py`, perhaps the proper fix (and a way to avoid special-casing Windows) would be to override `test_environ[""CWD""]` instead of `test_environ[""PYTHONPATH""]`.  This still resolves the Docker failure. *Update: Unfortunately this does not resolve the failure when running locally outside of the tests directory.*


Alternatively, instead of overriding `test_environ[""PYTHONPATH""]` completely, we could append the `tests_dir` to the existing list of directories in the Python path:
``` python
test_python_path = sys.path.copy()
test_python_path.append(str(tests_dir))
test_environ[""PYTHONPATH""] = os.pathsep.join(test_python_path)
```
This resolves both the Docker failure as well as the ability to run locally outside of the tests directory. I suspect it would also work for Windows.",
django/django,20728,pmppk,"@@ -698,7 +698,6 @@ def test_loading_order_does_not_create_circular_dependency(self):
             test_settings.write(f""INSTALLED_APPS += {INSTALLED_APPS}\n"")
 
         test_environ = os.environ.copy()
-        test_environ[""PYTHONPATH""] = str(tests_dir)","Nice, appending to the path instead of overwriting seems much saner 🙈 !",
django/django,20728,pmppk,"@@ -698,7 +698,6 @@ def test_loading_order_does_not_create_circular_dependency(self):
             test_settings.write(f""INSTALLED_APPS += {INSTALLED_APPS}\n"")
 
         test_environ = os.environ.copy()
-        test_environ[""PYTHONPATH""] = str(tests_dir)",Updated the diff to take that approach,
django/django,20728,pmppk,,"#### Uncovered lines in changed files

```
-------------
No lines with coverage information in this diff.
-------------

```
**Note:** Missing lines are warnings only. Some database-specific lines may not be measured. [More information](https://docs.djangoproject.com/en/dev/internals/contributing/writing-code/unit-tests/#code-coverage-on-pull-requests)",
django/django,20728,pmppk,,"Reduced the scope of this PR to cover only the specific issue relating to PYTHONPATH in `test_loading_order_does_not_create_circular_dependency`.

The other two issues are covered by https://github.com/django/django/pull/20771 and https://github.com/django/django/pull/20770",
django/django,20728,pmppk,,"#### Uncovered lines in changed files

```
-------------
No lines with coverage information in this diff.
-------------

```
**Note:** Missing lines are warnings only. Some database-specific lines may not be measured. [More information](https://docs.djangoproject.com/en/dev/internals/contributing/writing-code/unit-tests/#code-coverage-on-pull-requests)",
pandas-dev/pandas,65074,mroeschke,,Since the ASV ran successfully going to merge,
pandas-dev/pandas,65024,jbrockmendel,"@@ -2356,10 +2358,29 @@ def _get_values_repr(self) -> str:
             na_rep=""NaN"",
             quoting=QUOTE_NONNUMERIC,
         )
+        return [val.strip() for val in fmt_values]
 
-        fmt_values = [i.strip() for i in fmt_values]
-        joined = "", "".join(fmt_values)
-        result = ""["" + joined + ""]""
+    @staticmethod
+    def _format_values_line(fmt_values: list[str], max_width: int) -> str:
+        """"""Format a list of values into a bracketed, width-respecting string.""""""
+        if max_width == 0:
+            return ""["" + "", "".join(fmt_values) + ""]""
+
+        result = ""[""
+        cur_col_len = 1  # account for the opening bracket
+        start = True
+        for val in fmt_values:
+            if not start:
+                if cur_col_len + 2 + len(val) > max_width:
+                    result += "",\n ""
+                    cur_col_len = 1  # 1 space indent
+                else:
+                    result += "", ""
+                    cur_col_len += 2
+            result += val
+            cur_col_len += len(val)
+            start = False
+        result += ""]""","Might it be more performance to `"""".join` all the strings at the end compared to continually building up a string with `+=`",
pandas-dev/pandas,65024,jbrockmendel,"@@ -2356,10 +2358,29 @@ def _get_values_repr(self) -> str:
             na_rep=""NaN"",
             quoting=QUOTE_NONNUMERIC,
         )
+        return [val.strip() for val in fmt_values]
 
-        fmt_values = [i.strip() for i in fmt_values]
-        joined = "", "".join(fmt_values)
-        result = ""["" + joined + ""]""
+    @staticmethod
+    def _format_values_line(fmt_values: list[str], max_width: int) -> str:
+        """"""Format a list of values into a bracketed, width-respecting string.""""""
+        if max_width == 0:
+            return ""["" + "", "".join(fmt_values) + ""]""
+
+        result = ""[""
+        cur_col_len = 1  # account for the opening bracket
+        start = True
+        for val in fmt_values:
+            if not start:
+                if cur_col_len + 2 + len(val) > max_width:
+                    result += "",\n ""
+                    cur_col_len = 1  # 1 space indent
+                else:
+                    result += "", ""
+                    cur_col_len += 2
+            result += val
+            cur_col_len += len(val)
+            start = False
+        result += ""]""","i think so, will give it a go",
pandas-dev/pandas,65024,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,65022,jbrockmendel,"@@ -1410,8 +1410,50 @@ def __repr__(self) -> str_t:
         data = self._format_data()
         attrs = self._format_attrs()
         attrs_str = [f""{k}={v}"" for k, v in attrs]",Can this be done in the `enumerate` loop?,
pandas-dev/pandas,65022,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,64792,jbrockmendel,"@@ -1833,7 +1833,39 @@ def _getitem_axis(self, key, axis: AxisInt):
                 locs = labels.get_locs(key)
                 indexer: list[slice | npt.NDArray[np.intp]] = [slice(None)] * self.ndim
                 indexer[axis] = locs
-                return self.obj.iloc[tuple(indexer)]
+                result = self.obj.iloc[tuple(indexer)]
+
+                # GH#18631 Drop levels that were indexed with scalars,
+                # but only when the key has no slices or bool indexers.
+                # Dropping scalar levels in the presence of slices would
+                # be correct in principle, but many internal operations
+                # (e.g. stack/unstack) rely on the current behavior.
+                has_slice_or_mask = any(
+                    isinstance(k, slice) or com.is_bool_indexer(k) for k in key
+                )
+                if not has_slice_or_mask:
+                    levels_to_drop = []",question: So is it not possible to construct an indexer for `iloc` to perform the equivalent to dropping levels here?,
pandas-dev/pandas,64792,jbrockmendel,"@@ -1833,7 +1833,39 @@ def _getitem_axis(self, key, axis: AxisInt):
                 locs = labels.get_locs(key)
                 indexer: list[slice | npt.NDArray[np.intp]] = [slice(None)] * self.ndim
                 indexer[axis] = locs
-                return self.obj.iloc[tuple(indexer)]
+                result = self.obj.iloc[tuple(indexer)]
+
+                # GH#18631 Drop levels that were indexed with scalars,
+                # but only when the key has no slices or bool indexers.
+                # Dropping scalar levels in the presence of slices would
+                # be correct in principle, but many internal operations
+                # (e.g. stack/unstack) rely on the current behavior.
+                has_slice_or_mask = any(
+                    isinstance(k, slice) or com.is_bool_indexer(k) for k in key
+                )
+                if not has_slice_or_mask:
+                    levels_to_drop = []",i dont think iloc ever drops levels,
pandas-dev/pandas,64792,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,65057,jbrockmendel,,"> Were you able to validate locally you can read a csv with more rows now?

I think it would only show up on a 32bit machine, and even then you'd need a massive csv file.  (same reason why i doubt it merits a whatsnew)",
pandas-dev/pandas,65057,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,64786,jbrockmendel,"@@ -133,6 +133,7 @@ Performance improvements
 - Performance improvement in :meth:`GroupBy.first` and :meth:`GroupBy.last` for Extension Array dtypes, which no longer fall back to a slow ``apply``-based implementation (:issue:`57591`)
 - Performance improvement in :meth:`GroupBy.quantile` (:issue:`64330`)
 - Performance improvement in :meth:`Index.get_indexer` for large monotonic indexes, which now uses binary search instead of building a hash table when the number of targets is small (:issue:`14273`)
+- Performance improvement in :meth:`IntervalIndex.get_indexer` for monotonic non-overlapping indexes, which now uses binary search instead of the interval tree (:issue:`47614`)","```suggestion
- Performance improvement in :meth:`IntervalIndex.get_indexer` for monotonic non-overlapping indexes (:issue:`47614`)
```",
pandas-dev/pandas,64786,jbrockmendel,"@@ -523,6 +523,73 @@ def test_get_indexer_non_unique_right(self):
         tm.assert_index_equal(result, expected)
 
 
+class TestGetIndexerMonotonic:
+    """"""Tests for the searchsorted-based fast path in _get_indexer for
+    monotonic non-overlapping IntervalIndex with scalar targets (GH#47614).""""""
+",Could we just use functional tests?,
pandas-dev/pandas,64786,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,65058,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,65054,jbrockmendel,"@@ -136,25 +136,37 @@ cpdef ndarray[int64_t, ndim=1] unique_deltas(const int64_t[:] arr):
         An ordered ndarray[int64_t]
     """"""
     cdef:
-        Py_ssize_t i, n = len(arr)
+        Py_ssize_t i, n = len(arr), num_uniques = 0
         int64_t val
         khiter_t k
         kh_int64_t *table
         int ret = 0
-        list uniques = []
+        int64_t *uniques = NULL
         ndarray[int64_t, ndim=1] result
 
     table = kh_init_int64()
     kh_resize_int64(table, 10)
+
+    # n - 1 is the max possible number of unique deltas
+    if n > 1:
+        uniques = <int64_t*>malloc((n - 1) * sizeof(int64_t))
+        if uniques is NULL:
+            kh_destroy_int64(table)
+            raise MemoryError()
+
     for i in range(n - 1):
         val = arr[i + 1] - arr[i]
         k = kh_get_int64(table, val)
         if k == table.n_buckets:
             kh_put_int64(table, val, &ret)
-            uniques.append(val)
+            uniques[num_uniques] = val
+            num_uniques += 1
     kh_destroy_int64(table)
 
-    result = np.array(uniques, dtype=np.int64)
+    result = np.empty(num_uniques, dtype=np.int64)
+    if num_uniques > 0:
+        memcpy(cnp.PyArray_DATA(result), uniques, num_uniques * sizeof(int64_t))",Is there not a NumPy C API that could accomplished something similar to the memcpy?,
pandas-dev/pandas,65054,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,64644,jbrockmendel,"@@ -708,6 +708,125 @@ def pad_2d_inplace(numeric_object_t[:, :] values, uint8_t[:, :] mask, limit=None
                     val = values[j, i]
 
 
+@cython.boundscheck(False)
+@cython.wraparound(False)
+def scalar_fillna_inplace(
+    numeric_object_t[:] values,
+    numeric_object_t fill_val,
+    uint8_t[:] mask=None,
+    bint is_datetimelike=False,
+    limit=None,
+) -> Py_ssize_t:
+    """"""
+    Fill NA values in `values` with `fill_val` in a single pass.
+
+    NA detection strategy (in priority order):
+    - If `mask` is provided, NA positions are read from the mask and
+      filled entries are cleared.
+    - If `is_datetimelike` is True (int64 values), NA is ``NPY_NAT``.
+    - For object dtype, NA is detected via ``checknull``.
+    - For other numeric dtypes, NA is detected via NaN-check.
+
+    Parameters
+    ----------
+    values : 1D memoryview, modified in-place
+    fill_val : scalar fill value (same fused type as values)
+    mask : optional uint8 memoryview indicating NA positions, modified in-place
+    is_datetimelike : bool, default False
+        True if `values` contains datetime-like entries (int64 with
+        NPY_NAT sentinel).
+    limit : int or None
+        Maximum number of NA values to fill. If None, fill all.
+
+    Returns
+    -------
+    Py_ssize_t
+        Number of values filled.
+    """"""
+    cdef:
+        Py_ssize_t i, N, filled = 0
+        int lim
+        bint isna_val, uses_mask = mask is not None
+
+    N = len(values)
+    if N == 0:
+        return 0
+
+    lim = validate_limit(N, limit)
+
+    with nogil(numeric_object_t is not object):
+        for i in range(N):
+            if uses_mask:
+                isna_val = mask[i]
+            elif numeric_object_t is object:
+                isna_val = checknull(values[i])
+            elif numeric_object_t is int64_t and is_datetimelike:
+                isna_val = values[i] == NPY_NAT
+            else:
+                isna_val = values[i] != values[i]
+            if isna_val:
+                if filled >= lim:
+                    break
+                filled += 1
+                values[i] = fill_val
+                if uses_mask:
+                    mask[i] = 0
+
+    return filled
+
+
+@cython.boundscheck(False)
+@cython.wraparound(False)
+def scalar_fillna_2d_inplace(
+    numeric_object_t[:, :] values,
+    numeric_object_t fill_val,
+    limit=None,
+) -> Py_ssize_t:
+    """"""
+    Fill NA values in 2D `values` with `fill_val` in a single pass.
+
+    The limit is applied per-column (axis=1 of block values).
+
+    Parameters
+    ----------
+    values : 2D memoryview (K, N), modified in-place
+    fill_val : scalar fill value
+    limit : int or None
+
+    Returns
+    -------
+    Py_ssize_t
+        Total number of values filled.
+    """"""
+    cdef:
+        Py_ssize_t i, j, K, N, filled = 0
+        int lim, col_fill_count
+        bint isna_val
+
+    K, N = (<object>values).shape
+    if N == 0 or K == 0:
+        return 0
+
+    lim = validate_limit(N, limit)
+
+    with nogil(numeric_object_t is not object):
+        for j in range(K):
+            col_fill_count = 0
+            for i in range(N):
+                if numeric_object_t is object:
+                    isna_val = checknull(values[j, i])
+                else:
+                    isna_val = values[j, i] != values[j, i]
+                if isna_val:
+                    if col_fill_count >= lim:
+                        continue
+                    col_fill_count += 1
+                    values[j, i] = fill_val
+                    filled += 1
+
+    return filled",Do we need these to return a value?,
pandas-dev/pandas,64644,jbrockmendel,"@@ -708,6 +708,125 @@ def pad_2d_inplace(numeric_object_t[:, :] values, uint8_t[:, :] mask, limit=None
                     val = values[j, i]
 
 
+@cython.boundscheck(False)
+@cython.wraparound(False)
+def scalar_fillna_inplace(
+    numeric_object_t[:] values,
+    numeric_object_t fill_val,
+    uint8_t[:] mask=None,
+    bint is_datetimelike=False,
+    limit=None,
+) -> Py_ssize_t:
+    """"""
+    Fill NA values in `values` with `fill_val` in a single pass.
+
+    NA detection strategy (in priority order):
+    - If `mask` is provided, NA positions are read from the mask and
+      filled entries are cleared.
+    - If `is_datetimelike` is True (int64 values), NA is ``NPY_NAT``.
+    - For object dtype, NA is detected via ``checknull``.
+    - For other numeric dtypes, NA is detected via NaN-check.
+
+    Parameters
+    ----------
+    values : 1D memoryview, modified in-place
+    fill_val : scalar fill value (same fused type as values)
+    mask : optional uint8 memoryview indicating NA positions, modified in-place
+    is_datetimelike : bool, default False
+        True if `values` contains datetime-like entries (int64 with
+        NPY_NAT sentinel).
+    limit : int or None
+        Maximum number of NA values to fill. If None, fill all.
+
+    Returns
+    -------
+    Py_ssize_t
+        Number of values filled.
+    """"""
+    cdef:
+        Py_ssize_t i, N, filled = 0
+        int lim
+        bint isna_val, uses_mask = mask is not None
+
+    N = len(values)
+    if N == 0:
+        return 0
+
+    lim = validate_limit(N, limit)
+
+    with nogil(numeric_object_t is not object):
+        for i in range(N):
+            if uses_mask:
+                isna_val = mask[i]
+            elif numeric_object_t is object:
+                isna_val = checknull(values[i])
+            elif numeric_object_t is int64_t and is_datetimelike:
+                isna_val = values[i] == NPY_NAT
+            else:
+                isna_val = values[i] != values[i]
+            if isna_val:
+                if filled >= lim:
+                    break
+                filled += 1
+                values[i] = fill_val
+                if uses_mask:
+                    mask[i] = 0
+
+    return filled
+
+
+@cython.boundscheck(False)
+@cython.wraparound(False)
+def scalar_fillna_2d_inplace(
+    numeric_object_t[:, :] values,
+    numeric_object_t fill_val,
+    limit=None,
+) -> Py_ssize_t:
+    """"""
+    Fill NA values in 2D `values` with `fill_val` in a single pass.
+
+    The limit is applied per-column (axis=1 of block values).
+
+    Parameters
+    ----------
+    values : 2D memoryview (K, N), modified in-place
+    fill_val : scalar fill value
+    limit : int or None
+
+    Returns
+    -------
+    Py_ssize_t
+        Total number of values filled.
+    """"""
+    cdef:
+        Py_ssize_t i, j, K, N, filled = 0
+        int lim, col_fill_count
+        bint isna_val
+
+    K, N = (<object>values).shape
+    if N == 0 or K == 0:
+        return 0
+
+    lim = validate_limit(N, limit)
+
+    with nogil(numeric_object_t is not object):
+        for j in range(K):
+            col_fill_count = 0
+            for i in range(N):
+                if numeric_object_t is object:
+                    isna_val = checknull(values[j, i])
+                else:
+                    isna_val = values[j, i] != values[j, i]
+                if isna_val:
+                    if col_fill_count >= lim:
+                        continue
+                    col_fill_count += 1
+                    values[j, i] = fill_val
+                    filled += 1
+
+    return filled",Oh I see in `block.py` it's used. Nevermind,
pandas-dev/pandas,64644,jbrockmendel,,Thanks @jbrockmendel ,
pandas-dev/pandas,64148,gautamvarmadatla,"@@ -2109,9 +2111,56 @@ def get_join_indexers(
     ):
         _, lidx, ridx = left.join(right, how=how, return_indexers=True, sort=sort)
     else:
-        lidx, ridx = get_join_indexers_non_unique(
-            left._values, right._values, sort, how
-        )
+        lk = left._values
+        rk = right._values
+        if (
+            not sort
+            and isinstance(lk, np.ndarray)
+            and isinstance(rk, np.ndarray)
+            and how in (""left"", ""right"")
+        ):
+            if how == ""left"":
+                if (
+                    right.is_monotonic_increasing
+                    and right.is_unique
+                    and right.dtype.kind in ""iu""
+                ):
+                    r = maybe_sequence_to_range(rk)
+                    if isinstance(r, range):
+                        right = RangeIndex(r.start, r.stop, r.step, name=right.name)
+
+                if (
+                    isinstance(right, RangeIndex)",can this be indented? or is it possible for right to already be a RangeIndex before you cast it above?,
pandas-dev/pandas,64148,gautamvarmadatla,"@@ -2109,9 +2111,56 @@ def get_join_indexers(
     ):
         _, lidx, ridx = left.join(right, how=how, return_indexers=True, sort=sort)
     else:
-        lidx, ridx = get_join_indexers_non_unique(
-            left._values, right._values, sort, how
-        )
+        lk = left._values
+        rk = right._values
+        if (
+            not sort
+            and isinstance(lk, np.ndarray)
+            and isinstance(rk, np.ndarray)
+            and how in (""left"", ""right"")
+        ):
+            if how == ""left"":
+                if (
+                    right.is_monotonic_increasing
+                    and right.is_unique
+                    and right.dtype.kind in ""iu""
+                ):
+                    r = maybe_sequence_to_range(rk)
+                    if isinstance(r, range):
+                        right = RangeIndex(r.start, r.stop, r.step, name=right.name)
+
+                if (
+                    isinstance(right, RangeIndex)","yes we can, indented both branches",
pandas-dev/pandas,64148,gautamvarmadatla,"@@ -2094,9 +2096,57 @@ def get_join_indexers(
     ):
         _, lidx, ridx = left.join(right, how=how, return_indexers=True, sort=sort)
     else:
-        lidx, ridx = get_join_indexers_non_unique(
-            left._values, right._values, sort, how
-        )
+        lk = left._values
+        rk = right._values
+        if (
+            not sort
+            and isinstance(lk, np.ndarray)
+            and isinstance(rk, np.ndarray)
+            and how in (""left"", ""right"")
+        ):
+            if how == ""left"":
+                if (
+                    right.is_monotonic_increasing
+                    and right.is_unique
+                    and right.dtype.kind in ""iu""
+                ):
+                    r = maybe_sequence_to_range(rk)
+                    if isinstance(r, range):
+                        right = RangeIndex(r.start, r.stop, r.step, name=right.name)
+                    if (
+                        isinstance(right, RangeIndex)",is it possible for right to be a Range Index before L2115? if not you can do one more indentation and avoid a check here,
pandas-dev/pandas,64148,gautamvarmadatla,"@@ -2094,9 +2096,57 @@ def get_join_indexers(
     ):
         _, lidx, ridx = left.join(right, how=how, return_indexers=True, sort=sort)
     else:
-        lidx, ridx = get_join_indexers_non_unique(
-            left._values, right._values, sort, how
-        )
+        lk = left._values
+        rk = right._values
+        if (
+            not sort
+            and isinstance(lk, np.ndarray)
+            and isinstance(rk, np.ndarray)
+            and how in (""left"", ""right"")
+        ):
+            if how == ""left"":
+                if (
+                    right.is_monotonic_increasing
+                    and right.is_unique
+                    and right.dtype.kind in ""iu""
+                ):
+                    r = maybe_sequence_to_range(rk)
+                    if isinstance(r, range):
+                        right = RangeIndex(r.start, r.stop, r.step, name=right.name)
+                    if (
+                        isinstance(right, RangeIndex)","Yes right can already be a `RangeIndex` there. `extract_array` keeps it unchanged and `Index(..., copy=False)` preserves it, so I think check is still needed. ",
pandas-dev/pandas,64148,gautamvarmadatla,"@@ -2094,9 +2096,57 @@ def get_join_indexers(
     ):
         _, lidx, ridx = left.join(right, how=how, return_indexers=True, sort=sort)
     else:
-        lidx, ridx = get_join_indexers_non_unique(
-            left._values, right._values, sort, how
-        )
+        lk = left._values
+        rk = right._values
+        if (
+            not sort
+            and isinstance(lk, np.ndarray)
+            and isinstance(rk, np.ndarray)
+            and how in (""left"", ""right"")
+        ):
+            if how == ""left"":
+                if (
+                    right.is_monotonic_increasing
+                    and right.is_unique
+                    and right.dtype.kind in ""iu""
+                ):
+                    r = maybe_sequence_to_range(rk)
+                    if isinstance(r, range):
+                        right = RangeIndex(r.start, r.stop, r.step, name=right.name)
+                    if (
+                        isinstance(right, RangeIndex)","Also, for a length 1 `RangeIndex`, `maybe_sequence_to_range(right._values)` returns early on the 1 element ndarray, so line 2115 never runs and this check still matters.
",
pandas-dev/pandas,64148,gautamvarmadatla,"@@ -2094,9 +2096,57 @@ def get_join_indexers(
     ):
         _, lidx, ridx = left.join(right, how=how, return_indexers=True, sort=sort)
     else:
-        lidx, ridx = get_join_indexers_non_unique(
-            left._values, right._values, sort, how
-        )
+        lk = left._values
+        rk = right._values
+        if (
+            not sort
+            and isinstance(lk, np.ndarray)
+            and isinstance(rk, np.ndarray)
+            and how in (""left"", ""right"")
+        ):
+            if how == ""left"":
+                if (
+                    right.is_monotonic_increasing
+                    and right.is_unique
+                    and right.dtype.kind in ""iu""
+                ):
+                    r = maybe_sequence_to_range(rk)
+                    if isinstance(r, range):
+                        right = RangeIndex(r.start, r.stop, r.step, name=right.name)
+                    if (
+                        isinstance(right, RangeIndex)","so if we start with a RangeIndex, then the right._values on L2100 above will be costly.  can that be avoided?",
pandas-dev/pandas,64148,gautamvarmadatla,"@@ -2094,9 +2096,57 @@ def get_join_indexers(
     ):
         _, lidx, ridx = left.join(right, how=how, return_indexers=True, sort=sort)
     else:
-        lidx, ridx = get_join_indexers_non_unique(
-            left._values, right._values, sort, how
-        )
+        lk = left._values
+        rk = right._values
+        if (
+            not sort
+            and isinstance(lk, np.ndarray)
+            and isinstance(rk, np.ndarray)
+            and how in (""left"", ""right"")
+        ):
+            if how == ""left"":
+                if (
+                    right.is_monotonic_increasing
+                    and right.is_unique
+                    and right.dtype.kind in ""iu""
+                ):
+                    r = maybe_sequence_to_range(rk)
+                    if isinstance(r, range):
+                        right = RangeIndex(r.start, r.stop, r.step, name=right.name)
+                    if (
+                        isinstance(right, RangeIndex)","yup, good catch. Will update the code so that `lk`/`rk` are lazily materialized",
